,source_link,target_link 
5240,2442,5901
5241,2443,58
5242,2445,2330
5243,2445,61
5244,2445,23
5245,2445,87
5246,2445,173
5247,2445,584
5248,2445,199
5249,2445,107
5250,2448,21
5251,2448,58
5252,2448,10
5253,2448,29
5254,2448,20
5255,2452,58
5256,2454,16
5257,2454,54
5258,2454,21
5259,2454,58
5260,2455,4823
5261,2455,6
5262,2455,3045
5263,2455,11
5264,2455,16
5265,2464,2463
5266,2466,58
5267,2468,58
5268,2472,2399
5269,2476,59
5270,2477,59
5271,2478,59
5272,2480,59
5273,2484,59
5274,2488,2513
5275,2488,2475
5276,2490,59
5277,2491,2216
5278,2493,59
5279,2494,59
5280,2496,59
5281,2497,59
5282,2498,59
5283,2501,1475
5284,2501,6
5285,2501,72
5286,2501,3
5287,2501,87
5288,2501,15
5289,2501,29
5290,2501,54
5291,2501,23
5292,2501,10
5293,2501,59
5294,2501,1
5295,2501,18
5296,2503,2513
5297,2503,59
5298,2504,40
5299,2504,1
5300,2504,11
5301,2504,16
5302,2504,86
5303,2504,21
5304,2504,23
5305,2504,10
5306,2504,59
5307,2505,11
5308,2505,584
5309,2505,10
5310,2505,1
5311,2505,1490
5312,2505,603
5313,2505,599
5314,2509,59
5315,2511,59
5316,2512,59
5317,2513,4440
5318,2514,59
5319,2515,59
5320,2515,2488
5321,2515,4440
5322,2517,59
5323,2520,87
5324,2520,3556
5325,2520,30
5326,2520,86
5327,2520,54
5328,2520,23
5329,2520,10
5330,2520,15
5331,2520,59
5332,2520,11
5333,2520,839
5334,2521,60
5335,2522,16
5336,2522,86
5337,2522,61
5338,2522,21
5339,2522,23
5340,2522,48
5341,2522,10
5342,2522,59
5343,2522,8007
5344,2522,11
5345,2524,60
5346,2525,60
5347,2526,60
5348,2529,1
5349,2529,40
5350,2529,60
5351,2529,15
5352,2529,30
5353,2529,87
5354,2529,16
5355,2529,86
5356,2529,29
5357,2529,54
5358,2529,61
5359,2529,21
5360,2529,23
5361,2529,48
5362,2529,10
5363,2529,20
5364,2529,59
5365,2529,85
5366,2529,11
5367,2529,278
5368,2529,8267
5369,2529,0
5370,2529,1488
5371,2529,1489
5372,2529,1475
5373,2529,6
5374,2529,1490
5375,2529,1491
5376,2529,3
5377,2530,1493
5378,2530,8007
5379,2530,4823
5380,2530,9036
5381,2531,60
5382,2532,60
5383,2532,4822
5384,2532,392
5385,2536,0
5386,2536,61
5387,2536,164
5388,2536,8267
5389,2536,278
5390,2536,1495
5391,2536,1491
5392,2536,60
5393,2536,324
5394,2536,48
5395,2536,2140
5396,2538,87
5397,2538,16
5398,2538,29
5399,2538,54
5400,2538,23
5401,2538,60
5402,2538,10
5403,2538,48
5404,2538,15
5405,2538,20
5406,2538,59
5407,2538,11
5408,2539,1806
5409,2546,178
5410,2546,1
5411,2546,11
5412,2546,15
5413,2546,30
5414,2546,87
5415,2546,16
5416,2546,86
5417,2546,61
5418,2546,21
5419,2546,23
5420,2546,48
5421,2546,10
5422,2546,20
5423,2546,59
5424,2546,278
5425,2546,8267
5426,2546,8007
5427,2546,0
5428,2546,1488
5429,2546,1489
5430,2546,1475
5431,2546,6
5432,2546,1490
5433,2546,1491
5434,2546,3
5435,2547,60
5436,2549,60
5437,2551,8007
5438,2551,4823
5439,2551,5804
5440,2551,9036
5441,2554,7895
5442,2554,178
5443,2554,350
5444,2554,1
5445,2554,40
5446,2554,60
5447,2554,11
5448,2554,15
5449,2554,30
5450,2554,87
5451,2554,16
5452,2554,86
5453,2554,29
5454,2554,54
5455,2554,21
5456,2554,23
5457,2554,10
5458,2554,20
5459,2554,59
5460,2554,58
5461,2556,1
5462,2556,1112
5463,2556,8007
5464,2556,1494
5465,2556,32
5466,2556,0
5467,2556,1475
5468,2556,18
5469,2557,11
5470,2557,30
5471,2557,16
5472,2557,29
5473,2557,61
5474,2557,48
5475,2557,20
5476,2557,60
5477,2557,0
5478,2557,1488
5479,2557,1491
5480,2557,3
5481,2557,8267
5482,2557,164
5483,2557,68
5484,2558,60
5485,2559,60
5486,2561,7895
5487,2561,178
5488,2561,350
5489,2561,1
5490,2561,40
5491,2561,60
5492,2561,11
5493,2561,15
5494,2561,30
5495,2561,87
5496,2561,16
5497,2561,86
5498,2561,29
5499,2561,54
5500,2561,21
5501,2561,23
5502,2561,10
5503,2561,20
5504,2561,59
5505,2561,58
5506,2563,178
5507,2563,1
5508,2563,11
5509,2563,15
5510,2563,30
5511,2563,87
5512,2563,16
5513,2563,54
5514,2563,61
5515,2563,21
5516,2563,23
5517,2563,48
5518,2563,10
5519,2563,20
5520,2563,59
5521,2563,58
5522,2565,61
5523,2567,61
5524,2568,61
5525,2569,8652
5526,2569,61
5527,2569,30
5528,2571,460
5529,2571,61
5530,2571,15
5531,2571,144
5532,2571,8717
5533,2571,1382
5534,2572,61
5535,2572,1410
5536,2574,61
5537,2574,30
5538,2575,61
5539,2577,61
5540,2577,8623
5541,2577,2597
5542,2579,61
5543,2579,7914
5544,2579,7905
5545,2580,61
5546,2581,6427
5547,2585,1806
5548,2586,8228
5549,2586,8271
5550,2586,221
5551,2589,4440
5552,2596,61
5553,2596,8228
5554,2596,10
5555,2596,54
5556,2596,87
5557,2596,23
5558,2596,20
5559,2596,59
5560,2599,61
5561,2600,61
5562,2600,7895
5563,2602,8671
5564,2602,1806
5565,2604,61
5566,2606,61
5567,2606,7895
5568,2610,1809
5569,2610,1811
5570,2610,1810
5571,2610,1618
5572,2610,1808
5573,2610,1806
5574,2610,2611
5575,2611,2651
5576,2611,62
5577,2615,62
5578,2616,2611
5579,2616,62
5580,2617,369
5581,2620,27
5582,2620,2611
5583,2620,62
5584,2622,62
5585,2625,2637
5586,2626,62
5587,2626,3020
5588,2626,202
5589,2626,144
5590,2626,3027
5591,2627,62
5592,2628,62
5593,2629,62
5594,2630,62
5595,2630,2637
5596,2632,70
5597,2633,62
5598,2633,3912
5599,2634,8716
5600,2634,212
5601,2634,62
5602,2634,353
5603,2636,227
5604,2636,62
5605,2636,8481
5606,2636,8422
5607,2637,62
5608,2638,62
5609,2639,62
5610,2639,421
5611,2641,62
5612,2641,7898
5613,2644,8092
5614,2644,3018
5615,2644,1618
5616,2644,2216
5617,2645,2646
5618,2646,62
5619,2647,62
5620,2649,62
5621,2649,3912
5622,2651,1809
5623,2651,1811
5624,2651,1810
5625,2651,1618
5626,2651,1808
5627,2651,1806
5628,2652,1660
5629,2653,63
5630,2653,148
5631,2654,133
5632,2654,4999
5633,2654,829
5634,2654,169
5635,2654,4981
5636,2654,63
5637,2654,148
5638,2654,9
5639,2655,148
5640,2655,12
5641,2655,9
5642,2655,126
5643,2655,14
5644,2655,385
5645,2655,332
5646,2656,3995
5647,2656,3996
5648,2656,3997
5649,2656,3998
5650,2656,3973
5651,2656,3999
5652,2656,4001
5653,2656,63
5654,2658,1079
5655,2658,8621
5656,2658,9
5657,2658,31
5658,2658,5065
5659,2658,4981
5660,2658,128
5661,2658,332
5662,2658,63
5663,2658,8671
5664,2659,7111
5665,2659,9
5666,2659,1079
5667,2659,128
5668,2659,31
5669,2659,14
5670,2659,63
5671,2659,12
5672,2659,332
5673,2659,4963
5674,2660,63
5675,2660,375
5676,2662,63
5677,2662,148
5678,2662,2663
5679,2663,185
5680,2663,2661
5681,2664,1809
5682,2664,1810
5683,2664,1806
5684,2664,7024
5685,2664,133
5686,2664,9
5687,2664,3976
5688,2664,1844
5689,2664,63
5690,2664,41
5691,2664,5064
5692,2664,5065
5693,2664,2663
5694,2664,3768
5695,2664,458
5696,2664,12
5697,2664,33
5698,2665,12
5699,2665,63
5700,2666,126
5701,2667,5065
5702,2667,5064
5703,2667,112
5704,2667,63
5705,2667,148
5706,2667,8671
5707,2669,63
5708,2669,8645
5709,2670,7895
5710,2670,113
5711,2670,8665
5712,2670,2006
5713,2670,8717
5714,2670,8656
5715,2670,8658
5716,2670,8744
5717,2670,2185
5718,2670,77
5719,2670,599
5720,2671,63
5721,2671,2663
5722,2671,7174
5723,2671,9
5724,2671,1617
5725,2671,5064
5726,2671,8706
5727,2671,3995
5728,2676,73
5729,2679,3103
5730,2688,241
5731,2688,609
5732,2688,49
5733,2688,8627
5734,2688,596
5735,2688,608
5736,2688,369
5737,2692,64
5738,2693,64
5739,2698,8716
5740,2699,3093
5741,2706,64
5742,2707,64
5743,2710,2078
5744,2712,8823
5745,2716,2217
5746,2718,3093
5747,2718,64
5748,2719,3118
5749,2719,8823
5750,2722,65
5751,2722,7902
5752,2723,65
5753,2723,5843
5754,2724,1079
5755,2724,8687
5756,2724,65
5757,2725,255
5758,2725,6024
5759,2725,11
5760,2725,841
5761,2725,839
5762,2725,65
5763,2725,7964
5764,2725,3408
5765,2727,6947
5766,2727,65
5767,2728,65
5768,2729,65
5769,2729,2768
5770,2729,296
5771,2729,7762
5772,2729,8692
5773,2730,65
5774,2731,7267
5775,2731,8693
5776,2731,65
5777,2731,7762
5778,2731,8681
5779,2731,3937
5780,2731,8738
5781,2731,8734
5782,2731,8659
5783,2731,8692
5784,2731,7755
5785,2731,7765
5786,2731,8687
5787,2731,8654
5788,2732,65
5789,2733,65
5790,2734,65
5791,2735,2736
5792,2736,65
5793,2737,65
5794,2737,204
5795,2737,8688
5796,2737,8692
5797,2737,8687
5798,2737,36
5799,2737,1857
5800,2737,160
5801,2738,65
5802,2738,8309
5803,2738,150
5804,2738,8687
5805,2738,8692
5806,2740,220
5807,2740,6947
5808,2740,204
5809,2741,65
5810,2741,296
5811,2741,8693
5812,2743,65
5813,2744,11
5814,2744,841
5815,2744,839
5816,2744,65
5817,2744,7964
5818,2745,11
5819,2745,841
5820,2745,839
5821,2745,65
5822,2745,7964
5823,2745,2152
5824,2746,65
5825,2746,1812
5826,2746,1492
5827,2746,1493
5828,2746,2826
5829,2748,65
5830,2749,65
5831,2749,11
5832,2749,7964
5833,2751,296
5834,2751,65
5835,2752,65
5836,2752,8687
5837,2752,8734
5838,2752,8684
5839,2753,3805
5840,2753,93
5841,2753,8687
5842,2753,8692
5843,2753,7755
5844,2753,204
5845,2753,7762
5846,2753,8734
5847,2753,8664
5848,2754,220
5849,2754,6947
5850,2754,65
5851,2754,204
5852,2755,55
5853,2755,35
5854,2755,162
5855,2755,65
5856,2756,2078
5857,2756,65
5858,2756,1809
5859,2756,82
5860,2756,3182
5861,2756,6427
5862,2757,65
5863,2758,65
5864,2758,2728
5865,2760,8687
5866,2760,3940
5867,2760,65
5868,2762,65
5869,2763,65
5870,2764,8734
5871,2764,7762
5872,2764,8692
5873,2764,7755
5874,2764,93
5875,2764,3187
5876,2764,6946
5877,2764,65
5878,2764,8754
5879,2765,65
5880,2766,65
5881,2767,65
5882,2769,66
5883,2772,66
5884,2775,66
5885,2775,6341
5886,2776,8549
5887,2776,66
5888,2776,1617
5889,2777,2782
5890,2778,66
5891,2780,66
5892,2781,66
5893,2783,66
5894,2784,2826
5895,2784,2824
5896,2784,66
5897,2785,66
5898,2786,66
5899,2787,66
5900,2789,1263
5901,2789,9
5902,2789,4999
5903,2789,155
5904,2789,222
5905,2789,3408
5906,2789,618
5907,2790,66
5908,2790,845
5909,2790,133
5910,2791,7801
5911,2792,1389
5912,2792,1084
5913,2792,66
5914,2794,4823
5915,2794,20
5916,2796,66
5917,2802,66
5918,2803,66
5919,2805,66
5920,2805,2535
5921,2808,1263
5922,2808,66
5923,2808,1080
5924,2809,66
5925,2812,122
5926,2812,6135
5927,2812,8739
5928,2812,1079
5929,2814,66
5930,2814,1618
5931,2814,1983
5932,2815,66
5933,2816,66
5934,2816,3523
5935,2817,66
5936,2819,2818
5937,2819,9273
5938,2819,125
5939,2819,30
5940,2819,6341
5941,2830,6679
5942,2830,6680
5943,2830,6681
5944,2830,2844
5945,2830,1083
5946,2830,2870
5947,2831,67
5948,2831,1891
5949,2831,266
5950,2831,7792
5951,2832,6904
5952,2832,1891
5953,2832,266
5954,2832,4777
5955,2832,6792
5956,2833,9036
5957,2833,174
5958,2833,3410
5959,2834,37
5960,2834,67
5961,2834,174
5962,2834,1891
5963,2834,3030
5964,2835,8683
5965,2835,1492
5966,2835,2869
5967,2835,174
5968,2835,1891
5969,2835,1493
5970,2837,67
5971,2837,2869
5972,2838,174
5973,2838,8
5974,2841,8683
5975,2841,1492
5976,2841,1891
5977,2841,32
5978,2841,67
5979,2841,174
5980,2841,8681
5981,2841,6679
5982,2841,6681
5983,2841,2869
5984,2841,1806
5985,2841,1809
5986,2841,1808
5987,2841,1810
5988,2841,3856
5989,2841,396
5990,2841,17
5991,2842,174
5992,2842,1493
5993,2843,2536
5994,2843,0
5995,2843,1891
5996,2843,8665
5997,2843,7895
5998,2843,597
5999,2843,7755
6000,2844,6681
6001,2844,67
6002,2844,174
6003,2844,8
6004,2844,8647
6005,2845,6776
6006,2845,32
6007,2845,8164
6008,2845,1891
6009,2845,174
6010,2845,9
6011,2845,7903
6012,2846,67
6013,2848,1493
6014,2849,67
6015,2849,174
6016,2849,8
6017,2849,8647
6018,2850,174
6019,2851,7898
6020,2851,7905
6021,2851,53
6022,2851,67
6023,2851,1891
6024,2853,1806
6025,2853,1811
6026,2853,1808
6027,2853,1810
6028,2853,1807
6029,2853,8719
6030,2853,7755
6031,2853,3022
6032,2853,219
6033,2853,38
6034,2853,7902
6035,2853,602
6036,2853,3855
6037,2853,210
6038,2853,3408
6039,2860,49
6040,2860,609
6041,2860,6749
6042,2860,1079
6043,2860,1521
6044,2860,3432
6045,2860,31
6046,2860,14
6047,2860,63
6048,2860,37
6049,2860,67
6050,2860,4715
6051,2860,614
6052,2860,258
6053,2861,32
6054,2861,67
6055,2861,174
6056,2861,41
6057,2861,7905
6058,2862,67
6059,2862,174
6060,2863,174
6061,2863,8
6062,2864,67
6063,2864,174
6064,2864,8
6065,2864,8647
6066,2865,2465
6067,2865,6681
6068,2865,1806
6069,2868,43
6070,2868,2866
6071,2868,2867
6072,2868,2869
6073,2868,2844
6074,2868,1083
6075,2868,2870
6076,2870,7895
6077,2872,7268
6078,2872,2216
6079,2873,68
6080,2874,68
6081,2876,0
6082,2876,68
6083,2876,597
6084,2877,68
6085,2878,68
6086,2879,68
6087,2881,2889
6088,2884,68
6089,2885,2916
6090,2885,1806
6091,2887,274
6092,2887,192
6093,2887,68
6094,2887,2893
6095,2889,2916
6096,2889,1806
6097,2891,68
6098,2892,68
6099,2893,68
6100,2895,68
6101,2896,274
6102,2896,68
6103,2897,68
6104,2897,2893
6105,2899,68
6106,2902,68
6107,2904,68
6108,2904,2824
6109,2905,68
6110,2906,7801
6111,2907,68
6112,2908,68
6113,2909,68
6114,2910,68
6115,2910,2889
6116,2911,4426
6117,2915,4823
6118,2916,1806
6119,2919,68
6120,2923,194
6121,2924,7895
6122,2924,2475
6123,2924,8096
6124,2924,1618
6125,2926,8096
6126,2929,8096
6127,2929,1521
6128,2929,261
6129,2929,3855
6130,2929,599
6131,2929,612
6132,2929,1075
6133,2929,1
6134,2929,15
6135,2929,87
6136,2929,23
6137,2929,10
6138,2929,3
6139,2929,1475
6140,2929,1076
6141,2930,8096
6142,2930,1521
6143,2930,261
6144,2930,3855
6145,2930,599
6146,2930,612
6147,2930,1075
6148,2930,1
6149,2930,15
6150,2930,87
6151,2930,23
6152,2930,10
6153,2930,3
6154,2930,1475
6155,2930,1076
6156,2931,1076
6157,2931,1075
6158,2932,8096
6159,2932,2974
6160,2934,69
6161,2934,1261
6162,2934,1812
6163,2934,9553
6164,2934,1075
6165,2934,6079
6166,2935,598
6167,2935,1806
6168,2935,69
6169,2935,597
6170,2936,8096
6171,2939,69
6172,2940,69
6173,2940,1076
6174,2940,1812
6175,2940,147
6176,2940,2217
6177,2945,1809
6178,2945,1811
6179,2945,1807
6180,2945,1810
6181,2945,1806
6182,2945,8096
6183,2945,1618
6184,2945,8689
6185,2946,69
6186,2946,1220
6187,2947,8665
6188,2947,8096
6189,2947,8097
6190,2947,1618
6191,2948,69
6192,2950,8096
6193,2951,7852
6194,2951,6427
6195,2951,8096
6196,2953,7895
6197,2953,7799
6198,2953,8096
6199,2954,69
6200,2955,8096
6201,2956,82
6202,2957,8096
6203,2961,69
6204,2961,2078
6205,2963,8096
6206,2964,8096
6207,2965,8096
6208,2966,8096
6209,2967,8096
6210,2975,70
6211,2975,1075
6212,2976,102
6213,2976,70
6214,2977,3018
6215,2977,70
6216,2977,3019
6217,2977,3020
6218,2977,3021
6219,2977,1079
6220,2977,3022
6221,2977,3023
6222,2977,3024
6223,2977,3025
6224,2977,3026
6225,2977,3027
6226,2977,8
6227,2977,298
6228,2977,37
6229,2977,3028
6230,2977,3029
6231,2977,3030
6232,2977,1324
6233,2980,2140
6234,2980,70
6235,2981,70
6236,2981,395
6237,2981,7755
6238,2981,1078
6239,2983,340
6240,2983,70
6241,2983,2757
6242,2983,1617
6243,2983,9281
6244,2983,8716
6245,2983,5971
6246,2983,1806
6247,2983,1493
6248,2985,166
6249,2985,70
6250,2985,3637
6251,2986,70
6252,2987,2977
6253,2987,70
6254,2987,1075
6255,2987,3022
6256,2988,70
6257,2989,35
6258,2989,370
6259,2989,9
6260,2989,63
6261,2989,1324
6262,2989,8754
6263,2990,1806
6264,2990,1809
6265,2990,1983
6266,2990,8652
6267,2990,2366
6268,2990,70
6269,2990,6681
6270,2991,1807
6271,2991,3856
6272,2991,70
6273,2991,2826
6274,2992,70
6275,2992,8754
6276,2993,7110
6277,2994,70
6278,2994,1809
6279,2994,1812
6280,2994,597
6281,2994,1806
6282,2997,70
6283,2997,1075
6284,2997,3022
6285,2998,8096
6286,2998,70
6287,2998,358
6288,2998,3030
6289,2998,8
6290,2998,298
6291,2999,2997
6292,2999,70
6293,2999,3410
6294,3000,8716
6295,3000,0
6296,3000,1488
6297,3000,1806
6298,3001,1806
6299,3001,3856
6300,3001,36
6301,3001,5064
6302,3001,3940
6303,3001,5065
6304,3001,8716
6305,3001,3937
6306,3001,7267
6307,3001,8668
6308,3001,70
6309,3002,3020
6310,3002,136
6311,3002,70
6312,3004,2475
6313,3004,3937
6314,3004,204
6315,3004,7755
6316,3004,8733
6317,3004,8734
6318,3004,388
6319,3004,8687
6320,3004,8692
6321,3004,30
6322,3004,70
6323,3004,1812
6324,3004,602
6325,3004,1806
6326,3004,1810
6327,3004,6427
6328,3005,1079
6329,3005,3030
6330,3005,37
6331,3005,3410
6332,3005,70
6333,3005,298
6334,3005,358
6335,3006,1079
6336,3006,3432
6337,3006,8
6338,3006,67
6339,3006,70
6340,3006,37
6341,3007,1079
6342,3007,3019
6343,3007,70
6344,3007,144
6345,3007,298
6346,3007,103
6347,3007,358
6348,3007,599
6349,3007,4164
6350,3009,82
6351,3009,70
6352,3011,8692
6353,3011,70
6354,3012,70
6355,3013,1724
6356,3013,70
6357,3014,3020
6358,3014,82
6359,3014,70
6360,3014,3026
6361,3014,8093
6362,3014,3027
6363,3014,8755
6364,3015,9542
6365,3015,3857
6366,3015,1810
6367,3015,2217
6368,3015,8716
6369,3015,1075
6370,3015,3022
6371,3015,70
6372,3015,18
6373,3015,1475
6374,3015,1
6375,3015,10
6376,3015,21
6377,3015,2827
6378,3016,70
6379,3016,1809
6380,3016,1811
6381,3016,1807
6382,3016,1810
6383,3016,1808
6384,3016,1806
6385,3016,9143
6386,3019,102
6387,3019,1306
6388,3019,1307
6389,3021,3018
6390,3021,3019
6391,3022,8331
6392,3031,71
6393,3037,3091
6394,3042,3050
6395,3042,72
6396,3044,72
6397,3045,72
6398,3045,3048
6399,3045,3089
6400,3046,72
6401,3046,1079
6402,3048,3045
6403,3050,238
6404,3050,72
6405,3051,72
6406,3051,9143
6407,3055,72
6408,3056,72
6409,3058,3086
6410,3060,72
6411,3061,3057
6412,3066,1490
6413,3067,72
6414,3069,2399
6415,3071,1490
6416,3071,108
6417,3071,1488
6418,3071,2827
6419,3071,8747
6420,3071,6178
6421,3071,2826
6422,3072,72
6423,3072,4966
6424,3072,1452
6425,3072,1812
6426,3073,3089
6427,3074,72
6428,3076,72
6429,3080,1490
6430,3081,3947
6431,3081,72
6432,3082,3947
6433,3082,72
6434,3083,1490
6435,3083,297
6436,3084,1490
6437,3085,1490
6438,3086,72
6439,3093,73
6440,3098,73
6441,3098,7905
6442,3099,396
6443,3099,1806
6444,3103,2679
6445,3103,73
6446,3109,73
6447,3112,8724
6448,3117,73
6449,3120,73
6450,3122,73
6451,3123,73
6452,3124,73
6453,3125,73
6454,3129,64
6455,3130,73
6456,3133,1810
6457,3133,73
6458,3134,6145
6459,3134,6130
6460,3134,8734
6461,3134,8739
6462,3134,8006
6463,3136,158
6464,3136,1324
6465,3136,6135
6466,3137,3184
6467,3137,6131
6468,3137,3187
6469,3138,9542
6470,3139,3186
6471,3139,6131
6472,3139,222
6473,3139,6144
6474,3140,7982
6475,3141,7982
6476,3142,7982
6477,3146,223
6478,3146,600
6479,3146,74
6480,3146,7758
6481,3146,204
6482,3146,7765
6483,3146,342
6484,3148,8196
6485,3152,70
6486,3152,7755
6487,3153,3408
6488,3153,74
6489,3153,158
6490,3153,6135
6491,3153,1324
6492,3153,82
6493,3156,6131
6494,3156,3408
6495,3159,3020
6496,3159,74
6497,3159,6130
6498,3164,3408
6499,3164,6120
6500,3164,6141
6501,3165,6144
6502,3167,74
6503,3167,3362
6504,3170,74
6505,3170,3020
6506,3170,82
6507,3170,102
6508,3172,74
6509,3172,3186
6510,3173,3187
6511,3173,3185
6512,3173,3186
6513,3174,136
6514,3176,6136
6515,3176,3408
6516,3176,294
6517,3176,6140
6518,3176,6141
6519,3176,6142
6520,3176,6143
6521,3177,6136
6522,3177,3408
6523,3177,294
6524,3177,6140
6525,3177,6141
6526,3177,6142
6527,3177,6143
6528,3179,3187
6529,3179,74
6530,3179,6144
6531,3179,3173
6532,3180,3405
6533,3182,74
6534,3182,122
6535,3182,3020
6536,3182,6130
6537,3183,74
6538,3183,122
6539,3183,3020
6540,3183,6130
6541,3187,74
6542,3187,3186
6543,3191,75
6544,3192,75
6545,3193,3188
6546,3193,75
6547,3194,3188
6548,3194,75
6549,3195,3188
6550,3195,75
6551,3196,75
6552,3196,3209
6553,3206,8692
6554,3206,3188
6555,3210,2078
6556,3210,3193
6557,3210,75
6558,3210,3217
6559,3213,8692
6560,3213,3188
6561,3214,75
6562,3215,75
6563,3219,75
6564,3220,8692
6565,3222,75
6566,3223,75
6567,3227,8692
6568,3228,75
6569,3231,75
6570,3238,76
6571,3243,77
6572,3247,77
6573,3248,8687
6574,3249,77
6575,3251,8682
6576,3251,8684
6577,3251,77
6578,3253,3272
6579,3253,77
6580,3253,113
6581,3255,2827
6582,3255,2399
6583,3255,2826
6584,3257,2399
6585,3257,339
6586,3257,1075
6587,3257,1079
6588,3257,8698
6589,3257,3940
6590,3260,8631
6591,3261,2827
6592,3261,1620
6593,3261,77
6594,3263,77
6595,3264,1617
6596,3265,8687
6597,3266,3245
6598,3266,2078
6599,3266,7895
6600,3268,111
6601,3268,77
6602,3268,202
6603,3268,1806
6604,3268,1807
6605,3268,1809
6606,3269,6427
6607,3269,602
6608,3269,77
6609,3269,1806
6610,3270,8681
6611,3272,284
6612,3272,77
6613,3272,113
6614,3279,1806
6615,3284,2825
6616,3284,89
6617,3284,2826
6618,3287,1806
6619,3288,78
6620,3290,78
6621,3301,5232
6622,3301,80
6623,3301,52
6624,3301,2408
6625,3301,0
6626,3301,1488
6627,3301,1475
6628,3301,6
6629,3301,1490
6630,3301,1491
6631,3301,3
6632,3301,1492
6633,3301,1493
6634,3301,1495
6635,3301,1806
6636,3303,81
6637,3303,22
6638,3303,1492
6639,3303,1493
6640,3303,392
6641,3303,3329
6642,3304,81
6643,3304,22
6644,3304,1492
6645,3304,1493
6646,3304,392
6647,3304,3329
6648,3306,4823
6649,3309,0
6650,3310,81
6651,3312,81
6652,3312,1101
6653,3312,22
6654,3312,1102
6655,3313,81
6656,3313,0
6657,3316,81
6658,3318,81
6659,3318,0
6660,3318,4823
6661,3319,81
6662,3319,1101
6663,3319,1102
6664,3319,1103
6665,3324,81
6666,3324,0
6667,3327,0
6668,3329,81
6669,3329,4823
6670,3329,8016
6671,3330,22
6672,3330,1492
6673,3330,1493
6674,3330,8016
6675,3331,4823
6676,3331,1102
6677,3336,4967
6678,3337,3305
6679,3341,6427
6680,3342,4823
6681,3343,4823
6682,3344,0
6683,3346,7906
6684,3346,0
6685,3346,7894
6686,3346,8673
6687,3346,7914
6688,3346,1806
6689,3346,2465
6690,3346,8732
6691,3346,7905
6692,3346,127
6693,3346,6178
6694,3346,8665
6695,3346,8749
6696,3346,7755
6697,3346,8716
6698,3347,4823
6699,3348,0
6700,3349,4823
6701,3350,4823
6702,3353,2078
6703,3354,136
6704,3355,136
6705,3355,3022
6706,3355,82
6707,3355,3020
6708,3356,144
6709,3356,82
6710,3356,136
6711,3358,3020
6712,3359,3018
6713,3359,2211
6714,3359,82
6715,3359,3021
6716,3359,3022
6717,3360,82
6718,3360,136
6719,3361,136
6720,3361,5112
6721,3361,70
6722,3362,3020
6723,3362,136
6724,3363,3408
6725,3363,82
6726,3363,136
6727,3364,136
6728,3365,82
6729,3365,136
6730,3366,136
6731,3369,136
6732,3369,82
6733,3370,3392
6734,3370,82
6735,3370,136
6736,3370,1618
6737,3371,6133
6738,3372,3370
6739,3372,3392
6740,3372,82
6741,3372,136
6742,3372,1618
6743,3374,82
6744,3374,136
6745,3374,144
6746,3375,82
6747,3375,136
6748,3375,144
6749,3376,136
6750,3377,102
6751,3377,82
6752,3378,136
6753,3379,9027
6754,3381,9027
6755,3382,136
6756,3385,136
6757,3386,3020
6758,3386,82
6759,3386,3409
6760,3386,3021
6761,3386,7898
6762,3386,3022
6763,3387,3022
6764,3387,82
6765,3387,3020
6766,3387,7361
6767,3389,136
6768,3391,82
6769,3393,136
6770,3395,3020
6771,3395,136
6772,3395,70
6773,3396,1079
6774,3396,339
6775,3396,82
6776,3396,3020
6777,3396,3021
6778,3396,11
6779,3396,3
6780,3396,8656
6781,3396,8717
6782,3397,6133
6783,3397,3181
6784,3398,136
6785,3400,8645
